"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"fuente-osmenia.nlogox"
"experiment-2"
"05/29/2026 00:39:00:328 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","bin-placement","laziness-factor","litter-sensitivity-factor","group-litter-factor","arrival-rate","initial-litter","[step]","total-litter-events","bin-utilization-rate","total-agents-spawned","ticks"
"1272","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1269","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1268","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1265","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1267","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1273","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1261","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1271","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1266","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1270","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1272","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1269","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1268","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1273","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1260","3","0.5","0.5","0.5","5","0","3500","11","0.0546875","434","3500"
"1267","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1266","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1272","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1268","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1273","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1269","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1261","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1270","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1271","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1267","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1266","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1257","3","0.5","0.5","0.5","5","0","4500","20","0.0703125","617","4500"
"1273","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1268","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1272","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1269","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1266","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1267","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1250","3","0.5","0.5","0.5","5","0","7500","25","0.0953125","951","7500"
"1274","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1273","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1271","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1272","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1269","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1268","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1261","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1266","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1267","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1270","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1260","3","0.5","0.5","0.5","5","0","4000","12","0.059375","482","4000"
"1273","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1268","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1272","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1269","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1274","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1266","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1275","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1271","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1267","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1273","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1257","3","0.5","0.5","0.5","5","0","5000","24","0.078125","685","5000"
"1261","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1268","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1272","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1270","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1269","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1275","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1267","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1273","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1274","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1272","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1268","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1271","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1269","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1275","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1261","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1260","3","0.5","0.5","0.5","5","0","4500","13","0.0640625","553","4500"
"1273","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1267","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1268","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1276","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1270","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1272","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1275","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1257","3","0.5","0.5","0.5","5","0","5500","25","0.0828125","756","5500"
"1269","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1273","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1274","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1271","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1267","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1261","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1277","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1276","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1278","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1272","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1275","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1273","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1269","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1276","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1277","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1270","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1272","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1275","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1271","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1274","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1269","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1260","3","0.5","0.5","0.5","5","0","5000","15","0.071875","626","5000"
"1273","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1279","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1278","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1277","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1276","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1272","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1257","3","0.5","0.5","0.5","5","0","6000","25","0.09375","826","6000"
"1275","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1273","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1279","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1274","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1271","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1276","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1278","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1272","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1270","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1277","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1275","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1273","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1279","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1276","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1274","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1272","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1260","3","0.5","0.5","0.5","5","0","5500","16","0.0796875","691","5500"
"1278","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1275","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1271","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1277","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1257","3","0.5","0.5","0.5","5","0","6500","26","0.1046875","882","6500"
"1273","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1279","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1272","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1276","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1275","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1273","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1270","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1271","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1274","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1280","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1277","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1278","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1279","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1272","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1276","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1281","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1275","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1260","3","0.5","0.5","0.5","5","0","6000","18","0.0875","745","6000"
"1280","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1257","3","0.5","0.5","0.5","5","0","7000","28","0.1140625","935","7000"
"1277","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1274","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1279","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1278","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1271","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1276","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1281","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1275","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1280","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1270","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1277","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1279","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1274","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1276","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1278","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1271","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1275","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1281","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1280","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1257","3","0.5","0.5","0.5","5","0","7500","32","0.1203125","1005","7500"
"1282","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1260","3","0.5","0.5","0.5","5","0","6500","23","0.09375","806","6500"
"1279","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1277","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1276","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1275","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1281","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1278","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1274","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1280","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1271","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1270","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1282","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1275","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1276","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1279","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1277","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1281","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1280","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1278","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1274","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1271","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1276","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1260","3","0.5","0.5","0.5","5","0","7000","27","0.1015625","865","7000"
"1275","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1283","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1282","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1281","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1280","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1279","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1277","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1278","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1270","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1271","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1284","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1274","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1276","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1283","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1280","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1281","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1282","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1279","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1277","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1283","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1276","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1278","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1280","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1284","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1274","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1281","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1260","3","0.5","0.5","0.5","5","0","7500","28","0.10625","930","7500"
"1285","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1279","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1283","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1276","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1277","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1286","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1282","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1270","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1280","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1278","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1281","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1284","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1283","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1274","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1286","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1279","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1280","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1285","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1277","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1282","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1281","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1283","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1278","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1286","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1284","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1279","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1280","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1274","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1270","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1287","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1277","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1282","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1285","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1283","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1281","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1286","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1280","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1278","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1284","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1279","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1287","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1283","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1277","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1288","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1286","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1281","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1280","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1282","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1285","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1270","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1278","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1289","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1279","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1290","3","0.5","0.5","1","0","0","0","0","0","0","0"
"1283","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1284","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1286","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1280","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1287","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1288","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1281","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1282","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1283","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1290","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1285","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1286","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1280","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1291","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1278","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1281","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1289","3","0.5","0.5","1","0","0","500","0","0","0","500"
"1288","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1292","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1284","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1287","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1283","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1286","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1291","3","0.5","0.5","1","2.5","0","500","1","0.0015625","21","500"
"1282","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1290","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1281","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1288","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1285","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1284","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1292","3","0.5","0.5","1","2.5","0","500","1","0.0015625","34","500"
"1283","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1287","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1286","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1281","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1293","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1291","3","0.5","0.5","1","2.5","0","1000","1","0.00625","47","1000"
"1290","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1289","3","0.5","0.5","1","0","0","1000","0","0","0","1000"
"1282","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1288","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1283","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1284","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1285","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1286","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1287","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1292","3","0.5","0.5","1","2.5","0","1000","1","0.003125","56","1000"
"1290","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1293","3","0.5","0.5","1","2.5","0","500","0","0","35","500"
"1283","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1291","3","0.5","0.5","1","2.5","0","1500","3","0.00625","80","1500"
"1288","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1286","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1289","3","0.5","0.5","1","0","0","1500","0","0","0","1500"
"1282","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1283","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1290","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1291","3","0.5","0.5","1","2.5","0","2000","5","0.0109375","109","2000"
"1286","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1288","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1293","3","0.5","0.5","1","2.5","0","1000","0","0.0046875","71","1000"
"1284","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1283","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1287","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1294","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1285","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1292","3","0.5","0.5","1","2.5","0","1500","1","0.0046875","82","1500"
"1286","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1290","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1291","3","0.5","0.5","1","2.5","0","2500","6","0.0125","132","2500"
"1288","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1289","3","0.5","0.5","1","0","0","2000","0","0","0","2000"
"1282","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1293","3","0.5","0.5","1","2.5","0","1500","1","0.0140625","97","1500"
"1294","3","0.5","0.5","1","2.5","0","500","1","0.003125","30","500"
"1286","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1290","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1284","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1291","3","0.5","0.5","1","2.5","0","3000","6","0.015625","166","3000"
"1288","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1287","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1285","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1286","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1294","3","0.5","0.5","1","2.5","0","1000","2","0.003125","73","1000"
"1293","3","0.5","0.5","1","2.5","0","2000","1","0.0171875","124","2000"
"1290","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1292","3","0.5","0.5","1","2.5","0","2000","3","0.0046875","112","2000"
"1289","3","0.5","0.5","1","0","0","2500","0","0","0","2500"
"1291","3","0.5","0.5","1","2.5","0","3500","7","0.0171875","193","3500"
"1282","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1288","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1284","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1286","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1295","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1294","3","0.5","0.5","1","2.5","0","1500","3","0.00625","98","1500"
"1287","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1290","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1293","3","0.5","0.5","1","2.5","0","2500","1","0.0234375","157","2500"
"1285","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1291","3","0.5","0.5","1","2.5","0","4000","7","0.01875","216","4000"
"1288","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1295","3","0.5","0.5","1","2.5","0","500","2","0","28","500"
"1282","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1289","3","0.5","0.5","1","0","0","3000","0","0","0","3000"
"1294","3","0.5","0.5","1","2.5","0","2000","6","0.009375","136","2000"
"1292","3","0.5","0.5","1","2.5","0","2500","4","0.009375","138","2500"
"1290","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1284","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1293","3","0.5","0.5","1","2.5","0","3000","1","0.0265625","187","3000"
"1287","3","0.5","0.5","1","0","0","4500","0","0","0","4500"
"1288","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1291","3","0.5","0.5","1","2.5","0","4500","8","0.025","247","4500"
"1295","3","0.5","0.5","1","2.5","0","1000","3","0.0015625","61","1000"
"1290","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1285","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1294","3","0.5","0.5","1","2.5","0","2500","9","0.0125","166","2500"
"1282","3","0.5","0.5","1","0","0","7500","0","0","0","7500"
"1284","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1296","3","0.5","0.5","1","2.5","0","0","0","0","0","0"
"1288","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1289","3","0.5","0.5","1","0","0","3500","0","0","0","3500"
"1293","3","0.5","0.5","1","2.5","0","3500","3","0.0328125","213","3500"
"1291","3","0.5","0.5","1","2.5","0","5000","8","0.028125","287","5000"
"1290","3","0.5","0.5","1","0","0","6000","0","0","0","6000"
"1295","3","0.5","0.5","1","2.5","0","1500","4","0.0046875","104","1500"
"1292","3","0.5","0.5","1","2.5","0","3000","4","0.009375","164","3000"
"1287","3","0.5","0.5","1","0","0","5000","0","0","0","5000"
"1294","3","0.5","0.5","1","2.5","0","3000","9","0.0140625","215","3000"
"1288","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1289","3","0.5","0.5","1","0","0","4000","0","0","0","4000"
"1284","3","0.5","0.5","1","0","0","7000","0","0","0","7000"
"1285","3","0.5","0.5","1","0","0","5500","0","0","0","5500"
"1293","3","0.5","0.5","1","2.5","0","4000","4","0.0390625","265","4000"
"1290","3","0.5","0.5","1","0","0","6500","0","0","0","6500"
"1291","3","0.5","0.5","1","2.5","0","5500","9","0.0328125","327","5500"
"1295","3","0.5","0.5","1","2.5","0","2000","6","0.009375","148","2000"
